"X8207.78630192972"
"1",8207.78630192972
"2",8207.78630192972
"3",8207.78630192972
"4",8207.78630192972
"5",8234.75028422999
"6",8513.22907726384
"7",8513.22907726384
"8",8777.93658396797
"9",8802.62544198845
"10",8802.62544198845
"11",8865.02584693939
"12",8865.02584693939
"13",8865.02584693939
"14",8865.02584693939
"15",8865.02584693939
"16",8923.52755144099
"17",8923.52755144099
"18",9041.12257308676
"19",9261.77016282377
"20",9261.77016282377
"21",9261.77016282377
"22",9261.77016282377
"23",9261.77016282377
"24",9261.77016282377
"25",9262.73746568639
"26",9303.53799031621
"27",9303.53799031621
"28",9320.9823518616
"29",9320.9823518616
"30",9320.9823518616
"31",9332.4595184561
"32",9332.4595184561
"33",9332.4595184561
"34",9526.16001055487
"35",9526.16001055487
"36",9526.16001055487
"37",9526.16001055487
"38",9526.16001055487
"39",9606.31758865054
"40",9606.31758865054
"41",9606.31758865054
"42",9606.31758865054
"43",9606.31758865054
"44",9606.31758865054
"45",9606.31758865054
"46",9606.31758865054
"47",9606.31758865054
"48",9658.81843983431
"49",9668.75316044661
"50",9668.75316044661
