"X9968.55507278482"
"1",9968.55507278482
"2",9968.55507278482
"3",10509.0172912131
"4",10509.0172912131
"5",10509.0172912131
"6",10509.0172912131
"7",10509.0172912131
"8",10509.0172912131
"9",10509.0172912131
"10",10509.0172912131
"11",10509.0172912131
"12",10509.0172912131
"13",10509.0172912131
"14",10509.0172912131
"15",10509.0172912131
"16",10509.0172912131
"17",10509.0172912131
"18",10652.3795218848
"19",10652.3795218848
"20",10652.3795218848
"21",10652.3795218848
"22",10652.3795218848
"23",10652.3795218848
"24",10652.3795218848
"25",10652.3795218848
"26",10652.3795218848
"27",10652.3795218848
"28",10652.3795218848
"29",11226.0529366949
"30",11226.0529366949
"31",11226.0529366949
"32",11226.0529366949
"33",11226.0529366949
"34",11226.0529366949
"35",11226.0529366949
"36",11226.0529366949
"37",11226.0529366949
"38",11226.0529366949
"39",11226.0529366949
"40",11226.0529366949
"41",11226.0529366949
"42",11226.0529366949
"43",11226.0529366949
"44",11226.0529366949
"45",11226.0529366949
"46",11226.0529366949
"47",11226.0529366949
"48",11226.0529366949
"49",11226.0529366949
"50",11226.0529366949
