"X10824.3046155084"
"1",10824.3046155084
"2",10824.3046155084
"3",10824.3046155084
"4",10824.3046155084
"5",10824.3046155084
"6",11136.3793626723
"7",11136.3793626723
"8",11136.3793626723
"9",11136.3793626723
"10",11575.4627442573
"11",11575.4627442573
"12",11592.5522148959
"13",11729.4109130535
"14",11729.4109130535
"15",11729.4109130535
"16",11729.4109130535
"17",11729.4109130535
"18",11729.4109130535
"19",11729.4109130535
"20",11761.4720577975
"21",11761.4720577975
"22",11832.6317016732
"23",11946.1188365289
"24",11991.8777179293
"25",11991.8777179293
"26",12004.2743831245
"27",12004.2743831245
"28",12035.8697826423
"29",12035.8697826423
"30",12035.8697826423
"31",12035.8697826423
"32",12035.8697826423
"33",12192.0079110518
"34",12192.0079110518
"35",12192.0079110518
"36",12192.0079110518
"37",12192.0079110518
"38",12192.0079110518
"39",12192.0079110518
"40",12192.0079110518
"41",12192.0079110518
"42",12192.0079110518
"43",12192.0079110518
"44",12192.0079110518
"45",12192.0079110518
"46",12192.0079110518
"47",12192.0079110518
"48",12192.0079110518
"49",12192.0079110518
"50",12192.0079110518
