"X10981.7127514566"
"1",10981.7127514566
"2",12428.3504226475
"3",8804.15597808059
"4",8973.7557380342
"5",13300.5218609684
"6",9877.16761289556
"7",11656.6796917544
"8",9050.93570738964
"9",11490.1302288286
"10",9169.57845570957
"11",11109.2766270922
"12",11748.9675915754
"13",8842.85876204999
"14",9723.80298650308
"15",9839.02389923359
"16",10830.4510028079
"17",10044.3346587241
"18",9148.9197037234
"19",12274.9917931532
"20",12032.5184937798
