"X0.0488739139915291","X0.0489064294754937","X0.0487960024937201","X0.0487616020541633","X0.0486565157799007","X0.0489771153101995","X0.0487743255044103","X0.048970517965627","X0.0489522967282362","X0.0488756418674886","X0.0489025024846768","X0.0488007148827004","X0.0488574206300977","X0.0487240600219529","X0.0487188763940744","X0.0489034449624728","X0.0487561042670195","X0.0487884626713514","X0.0487619162134286","X0.0488671595673239","X0.0488508232855252","X0.0489160113330872","X0.0488648033728337","X0.048794588777026","X0.0489037591217382","X0.0489728741601172","X0.0488839670880206","X0.0488941772641447","X0.0488007148827004.1","X0.0487573609040809","X0.0489574803561146","X0.0489735024786479","X0.0489604648691355","X0.0489292060222323","X0.0488351153222573","X0.0488102967402939","X0.0489273210666401","X0.0487692989561645","X0.0488021285993946","X0.0488355865611553","X0.0486968852454993","X0.048693586573213","X0.0488404560297684","X0.0486960998473359","X0.0489502546930113","X0.0490171706165328","X0.0487922325825358","X0.04878720603429","X0.0486942148917438","X0.0489307768185591","X0.0488968476179003","X0.0488212923145815","X0.0488085688643344","X0.048839670631605","X0.0487518631169371","X0.048929363101865","X0.0487875201935554","X0.0488932347863487","X0.0488838100083879","X0.0489367458446009","X0.0489334471723146","X0.0487672569209397","X0.0487812370082482","X0.0488739139915291.1","X0.0488514516040559","X0.0487501352409776","X0.0487468365686914","X0.0488899361140624","X0.0488635467357722","X0.0489281064648035","X0.0489433431891734","X0.0488500378873618","X0.048835743640788","X0.048868573284018","X0.0488867945214088","X0.0487562613466522","X0.0490756042398896","X0.0488801971768363","X0.0489100423070454","X0.0488827104509591","X0.0487868918750247","X0.0487535909928966","X0.0487308144461581","X0.0489436573484388","X0.0486898166620287","X0.0490066462811433","X0.0488688874432833","X0.0487919184232704","X0.0488241197479697","X0.0488415555871971","X0.0487022259530104","X0.0489114560237395","X0.0488285179776847","X0.0489150688552911","X0.048693586573213.1","X0.0487777812563292","X0.0487394538259555","X0.0490061750422452","X0.0488461108965448","X0.048734270198077"
"1",0.0488739139915291,0.0489064294754937,0.0487960024937201,0.0487616020541633,0.0486565157799007,0.0489771153101995,0.0487743255044103,0.048970517965627,0.0489522967282362,0.0488756418674886,0.0489025024846768,0.0488007148827004,0.0488574206300977,0.0487240600219529,0.0487188763940744,0.0489034449624728,0.0487561042670195,0.0487884626713514,0.0487619162134286,0.0488671595673239,0.0488508232855252,0.0489160113330872,0.0488648033728337,0.048794588777026,0.0489037591217382,0.0489728741601172,0.0488839670880206,0.0488941772641447,0.0488007148827004,0.0487573609040809,0.0489574803561146,0.0489735024786479,0.0489604648691355,0.0489292060222323,0.0488351153222573,0.0488102967402939,0.0489273210666401,0.0487692989561645,0.0488021285993946,0.0488355865611553,0.0486968852454993,0.048693586573213,0.0488404560297684,0.0486960998473359,0.0489502546930113,0.0490171706165328,0.0487922325825358,0.04878720603429,0.0486942148917438,0.0489307768185591,0.0488968476179003,0.0488212923145815,0.0488085688643344,0.048839670631605,0.0487518631169371,0.048929363101865,0.0487875201935554,0.0488932347863487,0.0488838100083879,0.0489367458446009,0.0489334471723146,0.0487672569209397,0.0487812370082482,0.0488739139915291,0.0488514516040559,0.0487501352409776,0.0487468365686914,0.0488899361140624,0.0488635467357722,0.0489281064648035,0.0489433431891734,0.0488500378873618,0.048835743640788,0.048868573284018,0.0488867945214088,0.0487562613466522,0.0490756042398896,0.0488801971768363,0.0489100423070454,0.0488827104509591,0.0487868918750247,0.0487535909928966,0.0487308144461581,0.0489436573484388,0.0486898166620287,0.0490066462811433,0.0488688874432833,0.0487919184232704,0.0488241197479697,0.0488415555871971,0.0487022259530104,0.0489114560237395,0.0488285179776847,0.0489150688552911,0.048693586573213,0.0487777812563292,0.0487394538259555,0.0490061750422452,0.0488461108965448,0.048734270198077
"2",0.0487930965205155,0.0487974947502305,0.0488333089064814,0.0489354106677231,0.0488325235083181,0.0487961595733527,0.0487810013887992,0.0488138310320292,0.0488525511614847,0.0488553785948729,0.0488785478406931,0.0488490168697494,0.0487641153282861,0.048848467091035,0.0489127126608009,0.0488289892165828,0.0487520987363861,0.048880825495367,0.048774718203492,0.0487069383419908,0.0487884626713514,0.0487022259530104,0.048742124179711,0.0487630157708574,0.0487982801483939,0.0488084903245181,0.0487318354637705,0.0488134383329475,0.0487818653267789,0.0489628210636257,0.0487853996185142,0.048836450499135,0.0487880699722697,0.0489001462901866,0.0489048586791669,0.0489396518178055,0.0487318354637705,0.0488290677563991,0.048799693865088,0.0487082735188686,0.0489058796967794,0.0488959836799206,0.0488260832433782,0.0487407890028332,0.0489526894273179,0.0488205069164181,0.0488687303636507,0.0488886009371846,0.0488457967372795,0.0487496640020796,0.0489569305774002,0.0488087259439671,0.0488450113391161,0.0488289892165828,0.0488014217410475,0.0488798044777546,0.0487821009462279,0.0488181507219279,0.0488017359003129,0.048766157363511,0.0488467392150755,0.0487838288221874,0.0488486241706677,0.0488023642188436,0.0488388852334416,0.0487653719653476,0.0488623686385271,0.0488130456338658,0.0488666097886095,0.0487968664316998,0.0488476031530553,0.0490002060162034,0.0487755036016554,0.0487684350181848,0.0487305788267091,0.0488076263865383,0.0489625069043603,0.0488535721790971,0.0488800400972036,0.0488410058084827,0.048892842087267,0.0489241794739865,0.0487989084669246,0.0487560257272031,0.0486887171046,0.0488670810275075,0.0489072934134735,0.0488534150994644,0.0487444803742012,0.048737961569445,0.0488309527119912,0.0487251595793816,0.0488929206270833,0.0488030710771906,0.0488906429724095,0.0488518443031376,0.0488015788206802,0.0488595412051389,0.0487567325855502,0.0488379427556455
"3",0.0488424457051156,0.0489358557266824,0.0487743255044103,0.04878935278927,0.0487721263895528,0.0489277399456606,0.0488421315458503,0.0488111344983349,0.0487880961522085,0.0488771079440602,0.04886595529014,0.048838361634666,0.0489159589732096,0.048795060015924,0.0487544287509376,0.0488617141400577,0.0488368955580943,0.0488942296240223,0.0488226013115205,0.048939939797132,0.0488504044065047,0.0487958977739649,0.0488243815473575,0.0488164228459684,0.04886810204512,0.048877736262591,0.0488682067648751,0.0488328114876446,0.0488892554356541,0.0488421315458503,0.0488617664999352,0.0489232369961905,0.0488176794830298,0.0487926514615562,0.0489119796225151,0.0489104088261883,0.0487813417280033,0.0488345393636041,0.0488050083926604,0.0488240150282146,0.0488180460021728,0.0488426551446259,0.0487824412854321,0.0487712362716343,0.0486963616467237,0.0488364243191963,0.0488585725474041,0.0487772052976761,0.0487932274202094,0.048828727417195,0.0489216138399861,0.0487863159163715,0.0488416079470747,0.0488359007204207,0.0488113439378451,0.0488463726959326,0.0487750061828186,0.0489529250467669,0.0488247480665004,0.0489774294694649,0.0488227060312756,0.0488579442288733,0.0488394611920947,0.0488433881829117,0.0488897790344297,0.0488034375963336,0.0487683041184909,0.0488328114876446,0.0488683638445077,0.0489277399456606,0.0487861588367388,0.0487874678336778,0.0488325496882568,0.048755214149101,0.0488013955611087,0.048865117532099,0.0488334921660529,0.0489234464357007,0.0488781551416114,0.0487856352379632,0.048803856475354,0.0487634346498778,0.0488615047005474,0.0488499855274842,0.0488304029332769,0.0488735474723862,0.0487876772731881,0.0488743852304271,0.0489134456990868,0.0489090474693717,0.048777571816819,0.0488771603039378,0.0488319213697261,0.0488754324279783,0.0488256381844189,0.0487985157678429,0.0487969449715161,0.0487961595733527,0.0488682591247526,0.0488619759394454
"4",0.0488413199677481,0.0488760738364784,0.04885007715727,0.0488565959620262,0.0488326805879507,0.048807783466171,0.0488665705187013,0.0487444803742012,0.0488496059183719,0.0488437154321465,0.0488208603455916,0.0488439510515955,0.04889170325993,0.0488479565822288,0.0487585782712342,0.0487636833592963,0.0487604239569182,0.0488985754938598,0.0488540826879033,0.048871125828049,0.048770555593226,0.0488708902086,0.0488894256052562,0.0488483885512187,0.0488083332448854,0.0488409665385746,0.0488367253884922,0.0488209388854079,0.0488452862284732,0.0487853996185142,0.048825337115123,0.048848702710484,0.0488116319171717,0.0488739139915291,0.0488653138816399,0.048819093199724,0.0488756811373967,0.048815166208907,0.0488042491744357,0.0488342121143693,0.0488927635474506,0.0488203105668772,0.0487618769435204,0.0488536114490053,0.0488011075817822,0.0488218028233877,0.0488368824681249,0.048774953822941,0.0489193492752816,0.0488412021580236,0.0488997143211967,0.0488358614505125,0.0489056440773303,0.0488442259409527,0.0488443830205853,0.0488713221775899,0.0488823962916938,0.0488252585753066,0.0488094328023142,0.0487931750603318,0.0489058796967794,0.0488301280439197,0.0488937060252467,0.0488151269389988,0.0487831219638403,0.0487944316973933,0.0487836324726466,0.0488117889968043,0.0488688874432833,0.0488386496139925,0.0487995760553635,0.0488224704118266,0.0487674925403887,0.0488230594604491,0.0488132419834066,0.0487997331349962,0.0488668846779667,0.048790661786209,0.0488224704118266,0.0488051523823236,0.0488463072460857,0.0488810218449078,0.0488247480665004,0.0488136739523965,0.0487637618991126,0.0487765246192678,0.0488676700761301,0.0488606014926595,0.0488039742850785,0.0488165799256011,0.0488378642158291,0.0488208603455916,0.0488235306993471,0.0488502735068108,0.04881402738157,0.048833426716206,0.0488820821324284,0.0488756811373967,0.0488737569118964,0.0488215672039387
"5",0.0488333874462978,0.0487836246186649,0.0488340785966816,0.0488767414249173,0.0488552529311668,0.0488691073547691,0.0488430321357443,0.0488628241694619,0.0488830874420776,0.0489175192975609,0.0488595569131022,0.0488457967372795,0.0488386653219558,0.0488553785948729,0.0488546874444891,0.0488447285957772,0.0488570122230528,0.0488604365590452,0.0488255648805903,0.0488486555865942,0.0487925781577277,0.0488222347923775,0.0488439117816873,0.0488452312506018,0.048828769305097,0.0488864803621435,0.0488136896603598,0.0488279210750805,0.0488667197443524,0.0488580489486285,0.0488041392186929,0.0488468962947082,0.0487437578078909,0.0488303715173503,0.0488014374490108,0.0488290206325093,0.0488292091280685,0.0488649604524664,0.0488693586821814,0.0489679104437245,0.0488203812527119,0.0489248706243703,0.048816925500793,0.0488490011617861,0.0488630754968742,0.0488751706285905,0.0488451998346753,0.0488514830199825,0.0488267901017252,0.0488271356769171,0.0487929865647726,0.0488255648805903,0.0487814883356605,0.0488490011617861,0.0488147892177885,0.0487970078033692,0.0487922639984623,0.0487839073620037,0.0488109878906777,0.0488471476221205,0.0487902219632375,0.048825721960223,0.0488428122242585,0.0487895936447067,0.0489137179704501,0.0488246538187208,0.0488473361176797,0.0489282635444362,0.0488288321369501,0.0488487498343738,0.0487994896615655,0.0488731600092922,0.0488219834649653,0.0488645520454214,0.0488316281544118,0.0488189047041647,0.0487979188652388,0.0487998352367574,0.0488805427520282,0.0488386967378823,0.0488717777085246,0.0488052387761216,0.0488752962922967,0.0488675993902954,0.0488119617844003,0.0488482157636227,0.0488652117798786,0.0489105763777965,0.0488136896603598,0.0488060555902115,0.04878239939753,0.0489168909790302,0.0487974790422672,0.0489146604482462,0.0487776241766966,0.0488414613394175,0.0487743883362634,0.0488049246168563,0.0488663427532339,0.0488167055893072
"6",0.0487921016828419,0.0488391470328294,0.0488512945244232,0.0488820035926121,0.0488705105994877,0.0488328638475222,0.0488606407625677,0.0488699870007121,0.0488472628138511,0.0488731809532433,0.0488097207816407,0.0488342513842775,0.0488241459279085,0.0488488336101779,0.0487572561843258,0.0488991252725741,0.0488358483605431,0.0488888889165112,0.0488329162073997,0.0488130718138046,0.0488471057342185,0.0488536245389747,0.0488538339784849,0.0488469486545858,0.0488336492456856,0.0488296960749298,0.048946013542929,0.0488586772671592,0.0487926514615562,0.0488745684899986,0.0488150614891518,0.0488378118559516,0.048790059647617,0.0488803280765302,0.0488692277824875,0.0488395135519723,0.0488686518238343,0.0488482576515248,0.0488046680534562,0.0487935677594135,0.0488890198162051,0.0488088044837834,0.0487794044125336,0.0488074693069057,0.0487834884829833,0.0487580415824892,0.0488736783720801,0.0488482838314636,0.0488231772701736,0.0488072075075179,0.0488356127410941,0.0488356912809104,0.0488545146568932,0.0488151400289682,0.0488309003521137,0.0488017882601904,0.0488094066223754,0.0488012908413536,0.0488334136262366,0.0487954788949445,0.0488165799256011,0.0488553524149341,0.0487913424646172,0.0488235961491941,0.0488411628881154,0.0487880699722697,0.0488731024134269,0.0488494881086474,0.0488365290389514,0.0488293819156645,0.0488241459279085,0.0488643844938132,0.0488492001293208,0.0487797971116153,0.0488106108995593,0.048823491429439,0.0488570017510773,0.0488215017540917,0.0488306909126035,0.0488518181231988,0.0487888815503719,0.0488020238796394,0.0488187528605198,0.0487884626713514,0.0488903811730217,0.0488288321369501,0.048782807804575,0.048898078075023,0.0488946485030428,0.0487955836146996,0.0487639844285922,0.0488874490198783,0.0488213708543978,0.0487837764623098,0.0488232819899287,0.0488131765335597,0.0488231772701736,0.0488218944531734,0.0488368955580943,0.0488577086094243
"7",0.0488654092514169,0.0488554459147155,0.0488072897873255,0.0488090849831275,0.0488608763820167,0.0488156823277001,0.0488153681684347,0.0488496564082539,0.0488219206331122,0.0488536955988085,0.0488437322621071,0.0487912901047397,0.0488486690505627,0.0487477790464875,0.0488433507829992,0.0488371573574821,0.0488443157007428,0.0489176045693615,0.0488512047646331,0.0487755597015242,0.0488251071056608,0.0488421614657803,0.048805606791261,0.0488426327046783,0.0487929282209091,0.0488046194335699,0.0488412638678793,0.0487993684858489,0.0488835631689651,0.0488408599488238,0.0488674737265892,0.0488521921223243,0.0488595973050077,0.0488621330190781,0.0488254212649262,0.0488411965480367,0.0488505540061549,0.0487955536947696,0.0488644892135683,0.0488286526173699,0.0488421839057278,0.0487848049599048,0.0488211801148438,0.0489004604494519,0.0488963539390547,0.0488588119068443,0.0488061453500017,0.0488131466136297,0.0488108801789296,0.0488104762598741,0.0488341504045137,0.048832714247872,0.0489161908526674,0.048790235427206,0.0488011861215985,0.048843171263419,0.0488385486342287,0.0488672717670615,0.0488141788512158,0.0488602705034335,0.0488645565334109,0.0488464026158627,0.0488373144371148,0.0488428571041536,0.0489217783996013,0.0487779158960144,0.048926760067952,0.0488236260691241,0.0488740486312142,0.0488227509111706,0.0488182180417705,0.0488884550775257,0.0488238280286519,0.0488692016025487,0.0488251071056608,0.0488984184142271,0.0488788059000897,0.0488495217685687,0.0488533589995956,0.0488327591277671,0.0488153681684347,0.0488538975583362,0.048836641238689,0.0488339708849335,0.048847098254236,0.048853246799858,0.0488482651315073,0.0488102967402939,0.0489044547601115,0.0488635018558772,0.048877796102451,0.0488196541984121,0.0488646238532535,0.048853673158861,0.0488190483198289,0.0488389301133366,0.0487777363764342,0.0488572411105175,0.0488599787841157,0.0488229753106459
"8",0.0488787245552799,0.0488568119465211,0.0488439314166414,0.0488417126668298,0.0488366468486759,0.0488433620029729,0.048829970964287,0.0488324056985935,0.048899792861013,0.0488578329641335,0.0488488794250708,0.0487983390532562,0.0488233343498063,0.0488443241157231,0.0488645873883388,0.0488354098465685,0.0488158534322999,0.048875268803361,0.0488998910357835,0.0488355669262012,0.0488216653787091,0.0487919773281327,0.0488069391631454,0.0488471908190195,0.048791604264005,0.0488250033209035,0.0488685536490639,0.0488630754968742,0.048811946076437,0.0488090401032325,0.0488337016055631,0.0488207425358671,0.0488265544822762,0.0488208603455916,0.0488788619999585,0.048828125278603,0.0488479762171829,0.0488532383848777,0.0488394939170182,0.0489069988891622,0.04887550442281,0.0488426355096718,0.0488967298081758,0.0488633307512773,0.0488450898789324,0.0488220384428367,0.0488561639930363,0.0488520799225866,0.0488991252725741,0.0488369806428953,0.0488276736746591,0.0488103949150643,0.0488040135549867,0.0488883064128733,0.0488301084089656,0.0488568119465211,0.0487912508348315,0.0488067231786504,0.0488316203004301,0.0488251407655821,0.0488304814730932,0.0488739532614373,0.0487970627812407,0.0488592074109195,0.0488200945823823,0.0488495862834179,0.0488336230657468,0.0488512748894692,0.0488413396027022,0.0489137336784133,0.0488562818027608,0.048848231471586,0.0487873631139227,0.0488195448036679,0.0488510589049742,0.0488432638282025,0.0488312079663944,0.0488526493362551,0.0488477995025961,0.0488042688093898,0.0487824151054933,0.0487625052620512,0.0488568708513834,0.0488002043738942,0.0488227060312756,0.0488504502213976,0.0488294800904349,0.0488196429784383,0.0488726180845595,0.0488561836279904,0.0488756418674886,0.0487929198059287,0.0488270060862202,0.0488605229528432,0.0488623882734812,0.0488462679761775,0.0488571261057865,0.0488165210207388,0.0488580882185366,0.0488098255013959
"9",0.0488373318904073,0.0488360403467608,0.0488287797770725,0.0488327940343521,0.0488243291874799,0.0488360927066384,0.0488309265320525,0.0488990641860503,0.0488306472793721,0.0487962817464004,0.048790295267066,0.0488271915274532,0.0488225664049354,0.0488372097173597,0.0488287448704875,0.0487841866146841,0.0487852512655278,0.0488013432012312,0.0488701789869298,0.0488823788384013,0.0488392517525845,0.0488446797265582,0.0487708697524913,0.0488171733375468,0.0487746396636757,0.0489203397496321,0.0488363021461486,0.0488631278567518,0.0488597768245879,0.0488405083896459,0.0488664439823306,0.0487930179806992,0.0488433358230341,0.0488411367081766,0.0488273835136709,0.048847158094096,0.0488282212717119,0.0488297222548686,0.0487773274707237,0.0487843436943167,0.0488980344417917,0.0488776664494209,0.0488450287924086,0.0488933569593963,0.0488597070114179,0.04878720603429,0.0488221998857925,0.0488504044065047,0.0488588343467919,0.0488586598138667,0.0488598815443431,0.0488438419685172,0.0488649080925888,0.0488830246102245,0.048853231839893,0.048851957749539,0.0488533365596481,0.0488493572089535,0.0488191106530165,0.0488576126163155,0.048830507653032,0.0488616443268876,0.0487969798781012,0.0488558672870635,0.0488403687633058,0.0488500204340693,0.0488595673850777,0.0488194771721594,0.0488546804631721,0.0487987775672307,0.0488303505733993,0.0487764897126828,0.0487827379914049,0.0488350106025021,0.0488059683237489,0.0488508930986953,0.048824870239548,0.0488582583881387,0.0487868569684396,0.0488413461476869,0.0488165799256011,0.0488114486576002,0.0488038739286466,0.0489082620712083,0.0488365464922439,0.0488159690603629,0.048827889659154,0.0488275754998886,0.0488230201905409,0.0488640877878404,0.0488888889165112,0.0488132288934372,0.0488696379348617,0.0488575428031454,0.0488526907878248,0.0488120420695459,0.0488724304616649,0.0488393739256321,0.0488139619317231,0.0488057065243611
"10",0.0488604208510819,0.0488325863401711,0.0488260675354149,0.0488042020505459,0.0488179151024789,0.048819972845667,0.0488621487270414,0.0488604365590452,0.0488501007192149,0.0488701126644182,0.0488372516052617,0.0488878155390212,0.048805144528342,0.0488584730636367,0.0488236956329615,0.0488443673126221,0.0488568237274936,0.0488353823576328,0.0488654316913644,0.0488117732888411,0.0488700812484917,0.0488427493924055,0.0488068252804117,0.0488501321351414,0.0488186690847157,0.0488226274914592,0.0488447285957772,0.0487935049275605,0.0488142394390742,0.0488042805903623,0.0488516086836886,0.0488621801429679,0.0489200168637205,0.0488263345707905,0.0488587558069755,0.048834047180755,0.0488309684199545,0.0488223447481204,0.0487969135555896,0.0488591170901307,0.0488433934188995,0.0488435347905689,0.0489070106701347,0.048808663112114,0.0488461580204346,0.0488161558105928,0.0488818779289059,0.0488445243922548,0.0488690916468058,0.0488124330232983,0.0488449170913365,0.0488243082435289,0.0488524569137051,0.0488468805867449,0.0487940861222014,0.0488828518226286,0.0488474146574961,0.0488232872259165,0.0488412257199685,0.0488321465171996,0.0488930305828262,0.0488121816958861,0.0488323821366486,0.0488567766036038,0.0488412414279318,0.0488395135519723,0.0488157945274377,0.0488515772677621,0.0488184177573034,0.0488959365560308,0.0488130770497923,0.0488349111187348,0.0488652431958052,0.0488674266026994,0.0488240726240799,0.0488655416471073,0.0488338901011224,0.0488259261637455,0.0488206325801242,0.048828360898052,0.0489056597852936,0.0488047047053705,0.048855441426726,0.0487681208589195,0.048821794969406,0.0487926409895807,0.0488521113385132,0.0487917299277112,0.0488681177530832,0.0488708509386918,0.048818276385634,0.0487664872307396,0.0488217007216264,0.0488460951885816,0.0488027883338518,0.0488609706297963,0.0488478544804676,0.0488439903215036,0.048875374832113,0.0487838131142241
