"X2.36900000000605"
"1",2.36900000000605
"2",2.26500000001397
"3",2.33199999999488
"4",2.33600000001024
"5",2.23599999997532
"6",2.33400000003166
"7",2.41399999998976
"8",2.25699999998324
"9",2.23700000002282
"10",2.30300000001444
"11",2.34999999997672
"12",2.30699999997159
"13",2.27900000003865
"14",2.37699999997858
"15",2.28000000002794
"16",2.31699999998091
"17",2.39000000001397
"18",2.30199999996694
"19",2.25599999999395
"20",2.32000000000698
"21",2.33400000003166
"22",2.25399999995716
"23",2.26500000001397
"24",2.38000000000466
"25",2.29300000000512
"26",2.2839999999851
"27",2.30400000000373
"28",2.34000000002561
"29",2.27899999998044
"30",2.30800000001909
"31",2.36699999996927
"32",2.24200000002747
"33",2.25799999997253
"34",2.39099999994505
"35",2.26000000000931
"36",2.2839999999851
"37",2.29099999996834
"38",2.3640000000014
"39",2.29100000002654
"40",2.32199999998556
"41",2.33199999999488
"42",2.29399999999441
"43",2.29999999998836
"44",2.37099999998463
"45",2.26799999998184
"46",2.26500000001397
"47",2.28800000000047
"48",2.33299999998417
"49",2.25800000003073
"50",2.28200000000652
"51",2.37299999996321
"52",2.27400000003399
"53",2.29899999999907
"54",2.30499999999302
"55",2.3859999999986
"56",2.28700000001118
"57",2.30999999999767
"58",2.34999999997672
"59",2.28600000002189
"60",2.35100000002421
"61",2.39899999997579
"62",2.26600000000326
"63",2.30900000000838
"64",2.33600000001024
"65",2.37299999996321
"66",2.27600000001257
"67",2.37599999998929
"68",2.41700000001583
"69",2.30400000000373
"70",2.3059999999823
"71",2.38100000005215
"72",2.29799999995157
"73",2.30100000003586
"74",2.30999999999767
"75",2.38799999997718
"76",2.31099999998696
"77",2.30200000002515
"78",2.33299999998417
"79",2.26900000002934
"80",2.27399999997579
"81",2.38300000003073
"82",2.24400000000605
"83",2.30899999995017
"84",2.29100000002654
"85",2.34499999997206
"86",2.31400000001304
"87",2.26699999999255
"88",2.38099999999395
"89",2.33500000002095
"90",2.29399999999441
"91",2.44900000002235
"92",2.31199999997625
"93",2.29399999999441
"94",2.31599999999162
"95",2.35600000002887
"96",2.26399999996647
"97",2.34400000004098
"98",2.4089999999851
"99",2.31599999999162
"100",2.26800000004005
