"","X2.276","X0","X2.5339999999851","X0.1","X0.2"
"74",2.00400000000002,0,2.28200000000652,0,0
"75",2.17200000000003,0,2.487999999983,0,0
"76",2.27199999999999,0,2.56500000000233,0,0
"77",2.048,0,2.3190000000177,0,0
"78",2.16000000000003,0,2.44000000000233,0,0
"79",2.12799999999999,0,2.43699999997625,0,0
"80",2.23599999999999,0,2.51500000001397,0,0
"81",2.13200000000001,0,2.4210000000021,0,0
"82",2.14400000000001,0,2.4089999999851,0,0
"83",2.036,0,2.32100000002538,0,0
"84",2.17199999999997,0,2.4199999999837,0,0
"85",2.24800000000005,0,2.53700000001118,0,0
"86",2.06399999999996,0,2.33999999999651,0,0
"87",2.12799999999999,0,2.387000000017,0,0
"88",2.12800000000004,0,2.46499999999651,0,0
"89",2.32399999999996,0,2.63500000000931,0,0
"90",1.99600000000004,0,2.27099999997881,0,0
"91",2.10399999999998,0,2.33600000001024,0,0
"92",2.06400000000002,0,2.31999999997788,0,0
"93",2.41199999999998,0,2.68299999998999,0,0
"94",2.33999999999997,0,2.62100000001374,0,0
"95",2.18400000000003,0,2.42699999999604,0,0
"96",2.03999999999996,0,2.34299999999348,0,0
"97",2.14800000000002,0,2.42299999998068,0,0
"98",2.31200000000001,0,2.5789999999979,0,0
"99",2.01599999999996,0,2.25999999998021,0,0
"100",2.11600000000004,0,2.40000000002328,0,0
"101",2.096,0,2.41099999999278,0,0
"102",2.22000000000003,0,2.52800000002026,0,0
"103",2.15999999999997,0,2.45999999999185,0,0
"104",2.19200000000001,0,2.50099999998929,0,0
"105",2.03200000000004,0,2.35599999999977,0,0
"106",2.15599999999995,0,2.46799999999348,0,0
"107",2.28000000000003,0,2.57499999998254,0,0
"108",2.048,0,2.33999999999651,0,0
"109",2.09999999999997,0,2.39200000002165,0,0
"110",2.11200000000002,0,2.41699999998673,0,0
"111",2.22000000000003,0,2.52599999998347,0,0
"112",2.14799999999997,0,2.46799999999348,0,0
"113",2.16000000000003,0,2.46800000002258,0,0
"114",2.03999999999996,0,2.3519999999844,0,0
"115",2.16399999999999,0,2.48399999999674,0,0
"116",2.25600000000003,0,2.5910000000149,0,0
"117",2.04399999999998,0,2.3409999999858,0,0
"118",2.10399999999998,0,2.38000000000466,0,0
"119",2.14800000000002,0,2.49799999999232,0,0
"120",2.22800000000001,0,2.50200000000768,0,0
"121",2.12399999999997,0,2.41599999999744,0,0
"122",2.15200000000004,0,2.45199999999022,0,0
"123",2.08799999999997,0,2.41500000000815,0,0
"124",2.18000000000001,0,2.48500000001513,0,0
"125",2.21199999999999,0,2.53999999997905,0,0
"126",2.19599999999997,0,2.52199999999721,0,0
"127",2.05600000000004,0,2.35699999998906,0,0
"128",2.18000000000001,0,2.48800000001211,0,0
"129",2.33599999999996,0,2.65599999998813,0,0
"130",2.02000000000004,0,2.32800000000861,0,0
"131",2.17199999999997,0,2.48000000001048,0,0
"132",2.08800000000002,0,2.39199999999255,0,0
"133",2.21999999999997,0,2.52999999999884,0,0
"134",2.16800000000001,0,2.50399999998626,0,0
"135",2.18000000000001,0,2.48000000001048,0,0
"136",1.99599999999998,0,2.31099999998696,0,0
"137",2.13600000000002,0,2.4440000000177,0,0
"138",2.31199999999995,0,2.57299999997485,0,0
"139",2.02800000000002,0,2.33600000001024,0,0
"140",2.14400000000001,0,2.45199999999022,0,0
"141",2.09199999999998,0,2.40000000002328,0,0
"142",2.21200000000005,0,2.51999999998952,0,0
"143",2.14799999999997,0,2.45300000000861,0,0
"144",2.16000000000003,0,2.48600000000442,0,0
"145",2.02799999999996,0,2.30400000000373,0,0
"146",2.14800000000002,0,2.45999999999185,0,0
"147",2.27199999999999,0,2.60399999999208,0,0
"148",2.036,0,2.33699999999953,0,0
"149",2.15199999999999,0,2.44999999998254,0,0
"150",2.12799999999999,0,2.42399999999907,0,0
"151",2.21199999999999,0,2.52800000002026,0,0
"152",2.16399999999999,0,2.48599999997532,0,0
"153",2.13600000000002,0,2.44099999999162,0,0
"154",2.048,0,2.37800000002608,0,0
"155",2.17199999999997,0,2.50199999997858,0,0
"156",2.25600000000003,0,2.58199999999488,0,0
"157",2.06799999999998,0,2.39699999999721,0,0
"158",2.13200000000001,0,2.46199999999953,0,0
"159",2.13600000000002,0,2.47199999997974,0,0
"160",2.34399999999999,0,2.67399999999907,0,0
"161",2,0,2.30999999999767,0,0
"162",2.12799999999999,0,2.47199999997974,0,0
"163",2.048,0,2.38800000000629,0,0
"164",2.17199999999997,0,2.512000000017,0,0
"165",2.25200000000001,0,2.57199999998556,0,0
"166",2.18400000000003,0,2.54700000002049,0,0
"167",2.012,0,2.34599999999045,0,0
"168",2.15199999999999,0,2.51900000000023,0,0
"169",2.29599999999999,0,2.64199999999255,0,0
"170",2.00800000000004,0,2.34400000001187,0,0
"171",2.11999999999995,0,2.44800000000396,0,0
"172",2.072,0,2.38999999998487,0,0
"173",2.23600000000005,0,2.56299999999464,0,0
"174",2.15999999999997,0,2.487999999983,0,0
"175",2.19200000000001,0,2.51600000000326,0,0
"176",2.04000000000002,0,2.37100000001374,0,0
"177",2.13999999999999,0,2.46799999999348,0,0
"178",2.26799999999997,0,2.55199999999604,0,0
"179",2.04000000000002,0,2.38500000000931,0,0
"180",2.09999999999997,0,2.40700000000652,0,0
"181",2.09199999999998,0,2.4320000000007,0,0
"182",2.23200000000008,0,2.55600000001141,0,0
"183",2.15199999999993,0,2.47899999999208,0,0
"184",2.16800000000001,0,2.48199999998906,0,0
"185",2.06799999999998,0,2.4089999999851,0,0
"186",2.1640000000001,0,2.50400000001537,0,0
"187",2.2639999999999,0,2.58900000000722,0,0
"188",2.05600000000004,0,2.3859999999986,0,0
"189",2.10400000000004,0,2.44199999998091,0,0
"190",2.13999999999999,0,2.4660000000149,0,0
"191",2.21600000000001,0,2.55199999999604,0,0
"192",2.12799999999993,0,2.50800000000163,0,0
"193",2.14400000000001,0,2.44700000001467,0,0
"194",2.05600000000004,0,2.35599999999977,0,0
"195",2.17999999999995,0,2.47999999998137,0,0
"196",2.22800000000007,0,2.57200000001467,0,0
"197",2.06399999999996,0,2.39500000001863,0,0
"198",2.08799999999997,0,2.39599999997881,0,0
"199",2.12,0,2.4429999999993,0,0
"200",2.34000000000003,0,2.68900000001304,0,0
"201",2.00800000000004,0,2.3640000000014,0,0
"202",2.15999999999997,0,2.50800000000163,0,0
"203",2.072,0,2.42399999999907,0,0
"204",2.17999999999995,0,2.52600000001257,0,0
"205",2.19200000000001,0,2.5460000000021,0,0
"206",2.20000000000005,0,2.55199999999604,0,0
"207",1.98000000000002,0,2.34400000001187,0,0
"208",2.13999999999999,0,2.50999999998021,0,0
"209",2.31200000000001,0,2.65299999999115,0,0
"210",2.03999999999996,0,2.39900000000489,0,0
"211",2.14400000000001,0,2.51199999998789,0,0
"212",2.12,0,2.51900000000023,0,0
"213",2.31200000000001,0,2.65599999998813,0,0
"214",2.25599999999997,0,2.60800000000745,0,0
"215",2.19200000000001,0,2.52799999999115,0,0
"216",2.02800000000002,0,2.38000000000466,0,0
"217",2.19999999999993,0,2.5460000000021,0,0
"218",2.28000000000009,0,2.62900000001537,0,0
"219",2.03999999999996,0,2.35999999998603,0,0
"220",2.13199999999995,0,2.47200000000885,0,0
"221",2.13200000000006,0,2.49000000001979,0,0
"222",2.21600000000001,0,2.54899999999907,0,0
"223",2.15999999999997,0,2.51199999998789,0,0
"224",2.13999999999999,0,2.49600000001374,0,0
"225",2.04000000000008,0,2.33199999999488,0,0
"226",2.15600000000006,0,2.50700000001234,0,0
"227",2.25199999999995,0,2.61999999999534,0,0
"228",2.05200000000002,0,2.38000000000466,0,0
"229",2.12400000000002,0,2.50800000000163,0,0
"230",2.13599999999997,0,2.51900000000023,0,0
"231",2.36800000000005,0,2.69599999999627,0,0
"232",1.99599999999998,0,2.34400000001187,0,0
"233",2.13599999999997,0,2.47500000000582,0,0
"234",2.03999999999996,0,2.41300000000047,0,0
"235",2.16800000000001,0,2.49599999998463,0,0
"236",2.22400000000005,0,2.54399999999441,0,0
"237",2.18799999999999,0,2.53200000000652,0,0
"238",2.01200000000006,0,2.387000000017,0,0
"239",2.14400000000001,0,2.49499999999534,0,0
"240",2.32000000000005,0,2.67800000001444,0,0
"241",2.03200000000004,0,2.38699999998789,0,0
"242",2.11599999999999,0,2.47399999998743,0,0
"243",2.072,0,2.40600000001723,0,0
"244",2.18799999999999,0,2.54999999998836,0,0
"245",2.22799999999995,0,2.5570000000007,0,0
"246",2.16800000000001,0,2.52799999999115,0,0
"247",2.01999999999998,0,2.38000000000466,0,0
"248",2.15600000000006,0,2.51199999998789,0,0
"249",2.29999999999995,0,2.68700000000536,0,0
"250",2.03600000000006,0,2.3409999999858,0,0
"251",2.12799999999993,0,2.48400000002584,0,0
"252",2.09199999999998,0,2.46199999999953,0,0
"253",2.2360000000001,0,2.64199999999255,0,0
"254",2.16399999999999,0,2.53900000001886,0,0
"255",2.18400000000008,0,2.56399999998393,0,0
"256",2.04399999999998,0,2.3640000000014,0,0
"257",2.15599999999995,0,2.53299999999581,0,0
"258",2.28399999999999,0,2.62799999999697,0,0
"259",2.04000000000008,0,2.42300000000978,0,0
"260",2.09199999999998,0,2.42900000000373,0,0
"261",2.12400000000002,0,2.52800000002026,0,0
"262",2.19999999999993,0,2.52900000000955,0,0
"263",2.14400000000001,0,2.53899999998976,0,0
"264",2.16800000000001,0,2.56899999998859,0,0
"265",2.06399999999996,0,2.42000000001281,0,0
"266",2.16000000000008,0,2.54000000000815,0,0
"267",2.2360000000001,0,2.66300000000047,0,0
"268",2.05599999999993,0,2.42399999999907,0,0
"269",2.096,0,2.41699999998673,0,0
"270",2.12800000000004,0,2.48399999999674,0,0
"271",2.34799999999996,0,2.68400000000838,0,0
"272",2.00400000000002,0,2.39000000001397,0,0
"273",2.13999999999999,0,2.52199999999721,0,0
"274",2.08400000000006,0,2.45600000000559,0,0
"275",2.21999999999991,0,2.59899999998743,0,0
"276",2.20400000000006,0,2.57800000000861,0,0
"277",2.18399999999997,0,2.55999999999767,0,0
"278",1.99599999999998,0,2.35700000001816,0,0
"279",2.13200000000006,0,2.44800000000396,0,0
"280",2.31999999999994,0,2.68699999997625,0,0
"281",2.024,0,2.38100000002305,0,0
"282",2.13999999999999,0,2.53199999997742,0,0
"283",2.096,0,2.43499999999767,0,0
"284",2.21199999999999,0,2.59599999999045,0,0
"285",2.19200000000001,0,2.55400000000373,0,0
"286",2.16800000000001,0,2.58500000002095,0,0
"287",2.01200000000006,0,2.37999999997555,0,0
"288",2.15999999999997,0,2.50800000000163,0,0
"289",2.31600000000003,0,2.68599999998696,0,0
"290",2.04399999999998,0,2.45300000000861,0,0
"291",2.14800000000002,0,2.4890000000014,0,0
"292",2.10399999999993,0,2.47999999998137,0,0
"293",2.24400000000003,0,2.57300000000396,0,0
"294",2.15600000000006,0,2.53500000000349,0,0
"295",2.14399999999989,0,2.54099999999744,0,0
"296",2.01600000000008,0,2.39900000000489,0,0
"297",2.15199999999993,0,2.4890000000014,0,0
"298",2.26400000000001,0,2.60399999999208,0,0
"299",2.06799999999998,0,2.4440000000177,0,0
"300",2.13600000000008,0,2.5109999999986,0,0
"301",2.15199999999993,0,2.51399999999558,0,0
"302",2.22800000000007,0,2.61999999999534,0,0
"303",2.13199999999995,0,2.5679999999993,0,0
"304",2.14400000000001,0,2.53099999998813,0,0
"305",2.03999999999996,0,2.45199999999022,0,0
"306",2.16399999999999,0,2.57999999998719,0,0
"307",2.2360000000001,0,2.63800000000629,0,0
"308",2.06399999999996,0,2.43700000000536,0,0
"309",2.21600000000001,0,2.63300000000163,0,0
"310",2.17999999999995,0,2.55799999998999,0,0
"311",2.36000000000001,0,2.79000000000815,0,0
"312",2.08799999999997,0,2.47800000000279,0,0
"313",2.2120000000001,0,2.62400000001071,0,0
"314",2.05599999999993,0,2.44999999998254,0,0
"315",2.20799999999997,0,2.59799999999814,0,0
"316",2.22400000000005,0,2.61699999999837,0,0
"317",2.18799999999999,0,2.61999999999534,0,0
"318",2.01200000000006,0,2.43700000000536,0,0
"319",2.15599999999995,0,2.53899999998976,0,0
"320",2.32000000000005,0,2.72000000000116,0,0
"321",2.01599999999996,0,2.39600000000792,0,0
"322",2.11599999999999,0,2.52099999997881,0,0
"323",2.10800000000006,0,2.50500000000466,0,0
"324",2.20799999999997,0,2.59600000001956,0,0
"325",2.18399999999997,0,2.58499999999185,0,0
"326",2.17600000000004,0,2.56400000001304,0,0
"327",2.03999999999996,0,2.4539999999979,0,0
"328",2.16399999999999,0,2.54800000000978,0,0
"329",2.27200000000005,0,2.66199999998207,0,0
"330",2.03199999999993,0,2.40799999999581,0,0
"331",2.09199999999998,0,2.48000000001048,0,0
"332",2.11200000000008,0,2.53200000000652,0,0
"333",2.21600000000001,0,2.57399999999325,0,0
"334",2.16800000000001,0,2.54300000000512,0,0
"335",2.18400000000008,0,2.58699999999953,0,0
"336",2.05199999999991,0,2.44199999998091,0,0
"337",2.15600000000006,0,2.55800000001909,0,0
"338",2.25199999999995,0,2.66399999998976,0,0
"339",2.06000000000006,0,2.48800000001211,0,0
"340",2.096,0,2.47999999998137,0,0
"341",2.15199999999993,0,2.48000000001048,0,0
"342",2.35599999999999,0,2.76800000001094,0,0
"343",2.00800000000004,0,2.36699999999837,0,0
"344",2.15200000000004,0,2.56200000000536,0,0
"345",2.07999999999993,0,2.4659999999858,0,0
"346",2.16800000000001,0,2.54400000002352,0,0
"347",2.21199999999999,0,2.61999999999534,0,0
"348",2.21199999999999,0,2.60399999999208,0,0
"349",1.98000000000002,0,2.39999999999418,0,0
"350",2.12800000000004,0,2.55999999999767,0,0
"351",2.35599999999999,0,2.76900000000023,0,0
"352",2.01999999999998,0,2.43699999997625,0,0
"353",2.17199999999991,0,2.54100000002654,0,0
"354",2.08400000000006,0,2.50399999998626,0,0
"355",2.19200000000001,0,2.60599999999977,0,0
"356",2.20399999999995,0,2.61900000000605,0,0
"357",2.18400000000008,0,2.55100000000675,0,0
"358",2.00399999999991,0,2.4320000000007,0,0
"359",2.23200000000008,0,2.6479999999865,0,0
"360",2.35599999999999,0,2.79199999998673,0,0
"361",2.06799999999998,0,2.512000000017,0,0
"362",2.16399999999999,0,2.55799999998999,0,0
"363",2.15200000000004,0,2.5340000000142,0,0
"364",2.23599999999999,0,2.64400000000023,0,0
"365",2.16800000000001,0,2.54799999998068,0,0
"366",2.15599999999995,0,2.59200000000419,0,0
"367",2.01999999999998,0,2.45600000000559,0,0
"368",2.19600000000003,0,2.637000000017,0,0
"369",2.27599999999995,0,2.70600000000559,0,0
"370",2.048,0,2.46799999999348,0,0
"371",2.13999999999999,0,2.54800000000978,0,0
"372",2.14400000000001,0,2.51599999997416,0,0
"373",2.25200000000007,0,2.64699999999721,0,0
"374",2.14400000000001,0,2.57199999998556,0,0
"375",2.13599999999997,0,2.54800000000978,0,0
"376",2.03599999999994,0,2.47100000001956,0,0
"377",2.16000000000008,0,2.57300000000396,0,0
"378",2.25599999999997,0,2.67600000000675,0,0
"379",2.07600000000002,0,2.50800000000163,0,0
"380",2.13199999999995,0,2.57099999999627,0,0
"381",2.13999999999999,0,2.56500000000233,0,0
"382",2.35200000000009,0,2.7960000000021,0,0
"383",1.99199999999996,0,2.4890000000014,0,0
"384",2.13199999999995,0,2.54800000000978,0,0
"385",2.05600000000004,0,2.47199999997974,0,0
"386",2.17200000000003,0,2.55199999999604,0,0
"387",2.23199999999997,0,2.64200000002165,0,0
"388",2.18399999999997,0,2.63800000000629,0,0
"389",2.02800000000002,0,2.44699999998556,0,0
"390",2.15200000000004,0,2.58699999999953,0,0
"391",2.32399999999996,0,2.74600000001374,0,0
"392",2.03200000000004,0,2.47299999999814,0,0
"393",2.12799999999993,0,2.55400000000373,0,0
"394",2.10800000000006,0,2.54899999999907,0,0
"395",2.21600000000001,0,2.63099999999395,0,0
"396",2.19599999999991,0,2.64300000001094,0,0
"397",2.20800000000008,0,2.63500000000931,0,0
"398",2.024,0,2.45199999999022,0,0
"399",2.14799999999991,0,2.58800000001793,0,0
"400",2.27600000000007,0,2.65200000000186,0,0
