"1"	"2"	"3"	"4"	"5"	"6"	"7"
"1"	3.1099999999999	2.22000000000025	2.25	2.30000000000018	2.28999999999996	2.35999999999967	2.43000000000029
"2"	3.06999999999994	2.25	2.26999999999998	2.28000000000065	2.29000000000087	2.36999999999989	2.39999999999964
"3"	3.06999999999994	2.25	2.19999999999982	2.23999999999978	2.34000000000015	2.36000000000058	2.3700000000008
"4"	3.05999999999995	2.22000000000025	2.22000000000025	2.27999999999975	2.27999999999975	2.34000000000015	2.43000000000029
"5"	3.04000000000019	2.22999999999956	2.25999999999976	2.23000000000047	2.28000000000065	2.34000000000015	2.3799999999992
"6"	3.11000000000013	2.2199999999998	2.26999999999998	2.25	2.31999999999971	2.3100000000004	2.34000000000015
"7"	3.05999999999995	2.22000000000025	2.22000000000025	2.3100000000004	2.28999999999996	2.30999999999949	2.39999999999964
"8"	3.05999999999995	2.26999999999998	2.24000000000069	2.34000000000015	2.3100000000004	2.35999999999967	2.36000000000058
"9"	3.1099999999999	2.26000000000022	2.26000000000022	2.27000000000044	2.33999999999924	2.39999999999964	2.35000000000036
"10"	3.06999999999994	2.24000000000024	2.21000000000004	2.28000000000065	2.34000000000015	2.34000000000015	2.39000000000124
"11"	3.05999999999995	2.24000000000024	2.19999999999982	2.28999999999996	2.3100000000004	2.32000000000062	2.42000000000007
"12"	3.11999999999989	2.26999999999998	2.25	2.22999999999956	2.29000000000087	2.36999999999989	2.3700000000008
"13"	3.07000000000016	2.25	2.22000000000025	2.23999999999978	2.3100000000004	2.3100000000004	2.36999999999898
"14"	3.07000000000016	2.19999999999982	2.22999999999956	2.30999999999949	2.25999999999931	2.29999999999927	2.36999999999898
"15"	3.13999999999987	2.23000000000002	2.22999999999956	2.28000000000065	2.30999999999949	2.36000000000058	2.36999999999898
"16"	3.06000000000017	2.18000000000029	2.26000000000022	2.28999999999996	2.34999999999945	2.28999999999996	2.34000000000015
"17"	3.05999999999995	2.20000000000027	2.22999999999956	2.27000000000044	2.35999999999967	2.34000000000015	2.42000000000007
"18"	3.08999999999992	2.26000000000022	2.22000000000025	2.3100000000004	2.3100000000004	2.32999999999993	2.40999999999985
"19"	3.03999999999996	2.27999999999975	2.23000000000047	2.27999999999975	2.3100000000004	2.36999999999989	2.38000000000102
"20"	3.06999999999994	2.21000000000004	2.1899999999996	2.23999999999978	2.31999999999971	2.34000000000015	2.38000000000102
"21"	3.09999999999991	2.23000000000002	2.1899999999996	2.30000000000018	2.28999999999996	2.34000000000015	2.43000000000029
"22"	3.1099999999999	2.25999999999976	2.27999999999975	2.23999999999978	2.27000000000044	2.34000000000015	2.34000000000015
