"1"	"2"	"3"	"4"	"5"	"6"	"7"
"1"	3.47000000000003	2.38999999999987	2.22999999999956	2.28999999999996	2.38999999999942	2.36999999999989	2.39000000000124
"2"	3.39999999999986	2.39999999999964	2.2800000000002	2.26999999999953	2.32000000000062	2.36999999999989	2.44000000000051
"3"	3.39999999999986	2.44000000000005	2.27999999999975	2.28000000000065	2.34000000000015	2.36999999999989	2.39999999999964
"4"	3.44000000000005	2.38999999999987	2.23000000000002	2.30000000000018	2.31999999999971	2.36999999999989	2.38999999999942
"5"	3.42000000000007	2.40000000000009	2.28999999999996	2.30000000000018	2.30999999999949	2.36999999999989	2.42000000000007
"6"	3.43000000000006	2.41000000000031	2.2800000000002	2.27999999999975	2.32000000000062	2.35999999999967	2.39000000000124
"7"	3.47000000000003	2.36999999999989	2.30000000000018	2.26999999999953	2.36000000000058	2.39000000000033	2.39999999999964
"8"	3.41000000000008	2.38999999999987	2.26999999999953	2.27000000000044	2.38000000000011	2.38000000000011	2.39999999999964
"9"	3.38999999999987	2.38999999999987	2.27999999999975	2.35999999999967	2.30999999999949	2.33999999999924	2.43000000000029
"10"	3.47000000000003	2.44000000000005	2.28999999999996	2.25999999999931	2.34000000000015	2.36999999999989	2.39000000000124
"11"	3.43000000000006	2.39999999999964	2.27000000000044	2.30999999999949	2.36999999999989	2.34999999999945	2.39999999999964
"12"	3.39999999999986	2.38999999999987	2.28999999999996	2.3100000000004	2.33999999999924	2.38000000000011	2.40999999999985
"13"	3.43000000000006	2.45000000000027	2.30000000000018	2.27999999999975	2.32999999999993	2.36999999999989	2.36999999999898
"14"	3.43000000000006	2.38999999999987	2.34000000000015	2.26000000000022	2.34000000000015	2.36999999999989	2.38999999999942
"15"	3.38999999999987	2.40000000000009	2.3100000000004	2.29000000000087	2.35999999999967	2.36999999999989	2.38999999999942
"16"	3.43000000000006	2.38999999999987	2.27999999999975	2.3100000000004	2.34000000000015	2.36999999999989	2.39000000000124
"17"	3.40000000000009	2.41000000000031	2.28000000000065	2.27999999999975	2.31999999999971	2.43000000000029	2.38000000000102
"18"	3.43000000000006	2.42000000000007	2.28000000000065	2.27999999999975	2.3700000000008	2.35999999999967	2.39999999999964
"19"	3.45999999999981	2.40000000000009	2.22999999999956	2.30000000000018	2.31999999999971	2.36999999999989	2.42000000000007
"20"	3.39999999999986	2.42000000000007	2.27999999999975	2.26999999999953	2.36000000000058	2.38000000000011	2.3799999999992
"21"	3.42999999999984	2.42000000000007	2.25	2.28000000000065	2.34000000000015	2.35000000000036	2.40999999999985
"22"	3.47000000000003	2.36999999999989	2.30000000000018	2.28999999999996	2.34000000000015	2.36999999999989	2.40999999999985
"23"	3.37000000000012	2.42000000000007	2.27999999999975	2.26000000000022	2.34000000000015	2.39999999999964	2.40000000000146
"24"	3.43000000000006	2.40999999999985	2.28999999999996	2.25	2.33999999999924	2.35999999999967	2.38999999999942
"25"	3.44000000000005	2.38000000000011	2.27999999999975	2.26999999999953	2.33999999999924	2.35000000000036	2.3799999999992
"26"	3.39999999999986	2.42000000000007	2.26000000000022	2.28999999999996	2.33999999999924	2.36000000000058	2.43999999999869
"27"	3.43000000000006	2.37999999999965	2.28999999999996	2.27999999999975	2.34000000000015	2.38999999999942	2.42000000000007
"28"	3.41000000000008	2.39999999999964	2.27999999999975	2.26000000000022	2.39000000000033	2.34999999999945	2.38999999999942
"29"	3.42999999999984	2.40000000000009	2.26000000000022	2.31999999999971	2.32999999999993	2.36000000000058	2.38000000000102
"30"	3.41000000000008	2.43000000000029	2.28000000000065	2.22999999999956	2.31999999999971	2.38999999999942	2.3700000000008
"31"	3.48000000000002	2.40999999999985	2.34000000000015	2.26000000000022	2.34000000000015	2.34999999999945	2.42000000000007
"32"	3.39999999999986	2.37999999999965	2.25	2.33000000000084	2.30999999999949	2.31999999999971	2.43000000000029
"33"	3.41999999999985	2.42000000000007	2.28999999999996	2.3100000000004	2.32999999999993	2.35000000000036	2.46999999999935
"34"	3.47000000000003	2.38999999999987	2.27999999999975	2.27999999999975	2.31999999999971	2.39000000000033	2.38000000000102
"35"	3.44999999999982	2.37000000000035	2.28999999999996	2.28000000000065	2.35999999999967	2.35999999999967	2.39999999999964
"36"	3.42999999999984	2.36999999999989	2.27999999999975	2.28999999999996	2.35999999999967	2.34000000000015	2.42000000000007
"37"	3.42999999999984	2.36999999999989	2.28999999999996	2.3100000000004	2.31999999999971	2.38000000000011	2.3799999999992
"38"	3.40999999999985	2.36999999999989	2.28999999999996	2.27000000000044	2.34000000000015	2.35999999999967	2.36999999999898
"39"	3.40000000000009	2.40000000000009	2.26000000000022	2.27999999999975	2.30000000000018	2.35999999999967	2.42000000000007
"40"	3.47000000000003	2.40000000000009	2.26999999999953	2.26000000000022	2.30000000000018	2.36999999999989	2.43000000000029
"41"	3.46000000000004	2.38000000000011	2.30000000000018	2.26000000000022	2.35999999999967	2.35999999999967	2.3799999999992
"42"	3.40000000000009	2.38999999999987	2.25999999999931	2.27000000000044	2.35999999999967	2.34000000000015	2.39000000000124
"43"	3.39999999999986	2.47000000000025	2.23999999999978	2.30000000000018	2.30999999999949	2.36999999999989	2.43000000000029
"44"	3.40999999999985	2.34999999999991	2.34000000000015	2.28000000000065	2.30999999999949	2.41000000000076	2.40000000000146
"45"	3.28999999999996	2.36999999999989	2.26000000000022	2.25999999999931	2.34000000000015	2.35999999999967	2.38999999999942
"46"	3.32999999999993	2.43000000000029	2.26000000000022	2.30999999999949	2.32000000000062	2.36999999999989	2.39999999999964
"47"	3.27999999999997	2.36000000000013	2.26000000000022	2.26000000000022	2.34000000000015	2.38000000000011	2.40999999999985
"48"	3.27999999999997	2.37000000000035	2.28999999999996	2.26999999999953	2.33999999999924	2.3799999999992	2.42000000000007
"49"	3.31999999999994	2.39000000000033	2.25	2.26000000000022	2.31999999999971	2.35000000000036	2.38999999999942
"50"	3.27999999999997	2.42000000000007	2.30000000000018	2.27999999999975	2.35000000000036	2.40000000000055	2.44000000000051
"51"	3.26999999999998	2.38999999999987	2.25	2.26999999999953	2.34000000000015	2.39999999999964	2.39999999999964
"52"	3.34999999999991	2.39000000000033	2.22999999999956	2.28999999999996	2.35999999999967	2.31999999999971	2.38999999999942
"53"	3.3299999999997	2.40999999999985	2.26999999999953	2.32999999999993	2.31999999999971	2.39000000000033	2.42000000000007
"54"	3.28999999999996	2.34999999999991	2.3100000000004	2.28000000000065	2.33999999999924	2.34999999999945	2.39999999999964
"55"	3.33999999999969	2.38000000000011	2.28999999999996	2.27999999999975	2.34000000000015	2.34999999999854	2.39000000000124
"56"	3.27999999999975	2.38999999999987	2.26999999999953	2.28999999999996	2.31999999999971	2.34000000000015	2.43999999999869
"57"	3.24000000000024	2.36999999999989	2.27999999999975	2.26000000000022	2.32000000000062	2.38999999999942	2.43000000000029
"58"	3.30999999999995	2.39999999999964	2.32000000000062	2.26999999999953	2.38000000000011	2.35999999999876	2.40999999999985
"59"	3.2800000000002	2.37000000000035	2.23999999999978	2.26000000000022	2.35000000000036	2.38999999999942	2.39999999999964
"60"	3.30000000000018	2.40000000000009	2.23000000000047	2.29000000000087	2.34000000000015	2.35000000000036	2.43999999999869
"61"	3.28999999999996	2.42000000000007	2.30000000000018	2.27000000000044	2.34000000000015	2.38999999999942	2.38000000000102
"62"	3.28999999999996	2.40000000000009	2.28000000000065	2.27999999999975	2.38000000000011	2.36999999999898	2.3799999999992
"63"	3.30000000000018	2.42000000000007	2.27999999999975	2.32999999999993	2.30999999999949	2.32999999999993	2.44000000000051
"64"	3.32000000000016	2.40000000000009	2.32999999999993	2.25	2.32999999999993	2.38999999999942	2.44000000000051
"65"	3.26000000000022	2.37000000000035	2.3100000000004	2.28000000000065	2.36999999999989	2.35000000000036	2.38000000000102
"66"	3.29000000000042	2.41000000000031	2.26000000000022	2.25	2.32999999999993	2.35000000000036	2.41000000000167
"67"	3.32000000000016	2.42999999999984	2.26999999999953	2.33000000000084	2.31999999999971	2.38999999999942	2.43999999999869
"68"	3.2800000000002	2.40000000000009	2.26999999999953	2.25	2.34000000000015	2.42000000000007	2.39000000000124
"69"	3.25	2.38000000000011	2.27999999999975	2.27999999999975	2.35999999999967	2.35000000000036	2.38000000000102
"70"	3.31999999999971	2.43000000000029	2.27000000000044	2.30000000000018	2.34000000000015	2.3700000000008	2.38999999999942
"71"	3.26999999999998	2.38000000000011	2.28999999999996	2.30000000000018	2.34000000000015	2.3700000000008	2.38999999999942
"72"	3.2800000000002	2.41000000000031	2.27999999999975	2.27999999999975	2.36999999999989	2.35000000000036	2.38999999999942
"73"	3.28999999999996	2.42000000000007	2.28000000000065	2.26000000000022	2.34000000000015	2.33999999999833	2.39000000000124
"74"	3.28999999999996	2.40999999999985	2.26000000000022	2.30999999999949	2.32999999999993	2.3799999999992	2.42000000000007
"75"	3.25	2.36999999999989	2.28000000000065	2.30000000000018	2.3100000000004	2.35000000000036	2.38000000000102
"76"	3.32999999999993	2.42000000000007	2.25	2.27999999999975	2.34000000000015	2.35000000000036	2.38000000000102
"77"	3.28999999999996	2.40000000000009	2.24000000000069	2.28999999999996	2.32999999999993	2.38000000000102	2.40999999999985
"78"	3.26999999999998	2.40000000000009	2.3100000000004	2.3100000000004	2.3100000000004	2.39999999999964	2.38000000000102
"79"	3.32000000000016	2.40000000000009	2.27999999999975	2.28999999999996	2.34999999999945	2.3700000000008	2.3700000000008
"80"	3.30999999999995	2.42999999999984	2.26000000000022	2.28999999999996	2.31999999999971	2.34000000000015	2.43999999999869
"81"	3.26999999999998	2.42999999999984	2.32000000000062	2.26999999999953	2.31999999999971	2.36999999999898	2.42000000000007
"82"	3.28999999999996	2.40000000000009	2.32999999999993	2.26999999999953	2.36999999999989	2.35000000000036	2.40999999999985
"83"	3.29000000000042	2.38000000000011	2.28000000000065	2.27000000000044	2.30999999999949	2.36000000000058	2.3700000000008
"84"	3.2800000000002	2.39999999999964	2.26000000000022	2.3100000000004	2.33999999999924	2.39999999999964	2.42000000000007
"85"	3.30999999999995	2.38999999999987	2.30999999999949	2.27999999999975	2.3100000000004	2.38999999999942	2.38999999999942
"86"	3.26000000000022	2.44000000000005	2.23999999999978	2.27000000000044	2.38000000000011	2.35000000000036	2.40999999999985
"87"	3.24000000000024	2.38000000000011	2.28000000000065	2.28999999999996	2.32999999999993	2.3700000000008	2.40999999999985
"88"	3.3100000000004	2.38000000000011	2.28999999999996	2.23999999999978	2.30000000000018	2.39000000000124	2.42000000000007
