"","X0.666666666666667"
"157",0.939393939393939
"158",1
"159",1
"160",0.857142857142857
"161",0.88
"162",0.695652173913043
"163",0.904761904761905
"164",0.851063829787234
"165",0.9
"166",0.806451612903226
"167",0.939393939393939
"168",1
"169",1
"170",1
"171",0.848484848484849
"172",0.72
"173",0.735294117647059
"174",0.866666666666667
"175",0.857142857142857
"176",0.95
"177",0.838709677419355
"178",0.884615384615385
"179",0.952380952380952
"180",0.958333333333333
"181",0.826086956521739
"182",0.739130434782609
"183",0.941176470588235
"184",1
"185",1
"186",0.8
"187",0.96551724137931
"188",1
"189",1
"190",0.954545454545455
"191",0.689655172413793
"192",0.758620689655172
"193",0.75
"194",0.928571428571429
"195",1
"196",0.95
"197",0.92
"198",1
"199",1
"200",0.967741935483871
"201",0.842105263157895
"202",0.75
"203",1
"204",0.857142857142857
"205",0.96
"206",0.916666666666667
"207",0.967741935483871
"208",0.931034482758621
"209",0.962962962962963
"210",0.958333333333333
"211",0.928571428571429
"212",0.851851851851852
"213",0.846153846153846
"214",0.928571428571429
"215",0.789473684210526
"216",1
"217",0.896551724137931
"218",0.894736842105263
"219",1
"220",0.966666666666667
"221",0.833333333333333
"222",0.838709677419355
"223",0.916666666666667
"224",0.785714285714286
"225",0.964285714285714
"226",1
"227",0.916666666666667
"228",1
"229",0.9375
"230",1
"231",0.8
"232",0.789473684210526
"233",0.818181818181818
"234",0.966666666666667
"235",0.888888888888889
"236",0.888888888888889
"237",0.894736842105263
"238",0.870967741935484
"239",1
"240",0.923076923076923
"241",0.818181818181818
"242",0.92
"243",1
"244",0.944444444444444
"245",0.964285714285714
"246",0.833333333333333
"247",1
"248",0.766666666666667
"249",0.823529411764706
"250",0.964285714285714
"251",0.777777777777778
"252",0.7
"253",0.852941176470588
"254",0.9375
"255",1
"256",0.785714285714286
"257",0.833333333333333
"258",0.925925925925926
"259",0.954545454545455
"260",1
"261",0.866666666666667
"262",0.846153846153846
"263",0.916666666666667
"264",0.896551724137931
"265",0.851851851851852
"266",0.964285714285714
"267",0.961538461538462
"268",0.96551724137931
"269",1
"270",0.85
"271",0.666666666666667
"272",0.730769230769231
"273",1
"274",0.935483870967742
"275",0.862068965517241
"276",0.833333333333333
"277",1
"278",0.961538461538462
"279",0.92
"280",0.967741935483871
"281",0.894736842105263
"282",0.771428571428571
"283",1
"284",0.8
"285",0.88
"286",0.952380952380952
"287",0.962962962962963
"288",0.833333333333333
"289",1
"290",1
"291",0.793103448275862
"292",0.888888888888889
"293",0.888888888888889
"294",0.962962962962963
"295",0.956521739130435
"296",0.894736842105263
"297",0.9
"298",0.96
"299",1
"300",0.942857142857143
"301",0.954545454545455
"302",0.818181818181818
"303",0.923076923076923
"304",0.91304347826087
"305",0.777777777777778
"306",0.966666666666667
"307",0.791666666666667
"308",0.884615384615385
"309",0.931034482758621
"310",0.964285714285714
"311",0.884615384615385
"312",0.863636363636364
"313",0.888888888888889
"314",0.882352941176471
"315",1
"316",0.911764705882353
"317",0.96
"318",0.933333333333333
"319",1
"320",0.870967741935484
"321",0.838709677419355
"322",0.91304347826087
"323",0.954545454545455
"324",0.88
"325",0.88
"326",0.964285714285714
"327",0.904761904761905
"328",0.96875
"329",0.9375
"330",0.967741935483871
"331",0.68
"332",0.727272727272727
"333",0.9
"334",1
"335",0.925925925925926
"336",0.851851851851852
"337",1
"338",1
"339",0.931034482758621
"340",0.958333333333333
"341",0.769230769230769
"342",0.92
"343",0.814814814814815
"344",0.939393939393939
"345",0.888888888888889
"346",0.92
"347",0.818181818181818
"348",1
"349",0.935483870967742
"350",1
"351",0.793103448275862
"352",0.870967741935484
"353",1
"354",0.896551724137931
"355",0.838709677419355
"356",0.923076923076923
"357",0.888888888888889
"358",0.96
"359",0.967741935483871
"360",0.96969696969697
"361",0.806451612903226
"362",0.806451612903226
"363",1
"364",0.807692307692308
"365",0.793103448275862
"366",0.964285714285714
"367",0.863636363636364
"368",0.947368421052632
"369",1
"370",1
"371",0.923076923076923
"372",0.84
"373",0.84
"374",1
"375",0.810810810810811
"376",0.956521739130435
"377",0.793103448275862
"378",0.96551724137931
"379",0.956521739130435
"380",0.92
"381",0.95
"382",0.833333333333333
"383",0.923076923076923
"384",1
"385",0.869565217391304
"386",0.75
"387",0.931034482758621
"388",0.75
"389",0.956521739130435
"390",1
"391",0.709677419354839
"392",0.826086956521739
