"","X0.307000000000698"
"93",0.373000000006869
"94",0.377999999996973
"95",0.372999999999593
"96",0.408000000003085
"97",0.406999999999243
"98",0.391999999999825
"99",0.334999999999127
"100",0.350999999995111
"101",0.434000000001106
"102",0.440000000002328
"103",0.38799999999901
"104",0.382999999994354
"105",0.385000000002037
"106",0.38300000000163
"107",0.402999999998428
"108",0.370999999999185
"109",0.472999999998137
"110",0.36200000000099
"111",0.355000000003201
"112",0.358000000000175
"113",0.39600000000064
"114",0.429000000003725
"115",0.384999999994761
"116",0.374000000003434
"117",0.368999999998778
"118",0.366000000001804
"119",0.371999999995751
"120",0.374000000003434
"121",0.370000000002619
"122",0.372999999999593
"123",0.368000000002212
"124",0.371999999995751
"125",0.374000000003434
"126",0.368999999998778
"127",0.36699999999837
"128",0.362999999997555
"129",0.395000000004075
"130",0.374000000003434
"131",0.373999999996158
"132",0.377000000000407
"133",0.372000000003027
"134",0.509999999994761
"135",0.421000000002095
"136",0.365999999994528
"137",0.369999999995343
"138",0.403000000005704
"139",0.379000000000815
"140",0.367999999994936
"141",0.391999999999825
"142",0.440999999998894
"143",0.407999999995809
"144",0.377000000000407
"145",0.369000000006054
"146",0.378999999993539
"147",0.388000000006286
"148",0.374000000003434
"149",0.375
"150",0.375999999996566
"151",0.432999999997264
"152",0.422000000005937
"153",0.458999999995285
"154",0.468000000000757
"155",0.488000000004831
"156",0.463999999999942
"157",0.555999999996857
"158",0.480000000003201
"159",0.519000000000233
"160",0.466000000000349
"161",0.497999999999593
"162",0.506000000001222
"163",0.516999999999825
"164",0.476999999998952
"165",0.446000000003551
"166",0.428999999996449
"167",0.431000000004133
"168",0.443999999995867
"169",0.434000000001106
"170",0.484000000004016
"171",0.449000000000524
"172",0.496999999995751
"173",0.499000000003434
"174",0.472999999998137
"175",0.436999999998079
"176",0.507000000005064
"177",0.43399999999383
"178",0.586000000002969
"179",0.421999999998661
"180",0.411000000000058
"181",0.440000000002328
"182",0.434999999997672
"183",0.43300000000454
"184",0.434999999997672
"185",0.43300000000454
"186",0.481999999996333
"187",0.472000000001572
"188",0.436000000001513
"189",0.470000000001164
"190",0.434999999997672
"191",0.438999999998487
"192",0.447000000000116
"193",0.442999999999302
"194",0.438000000001921
"195",0.430000000000291
"196",0.419999999998254
"197",0.42500000000291
"198",0.411000000000058
"199",0.50800000000163
"200",0.449000000000524
"201",0.636999999995169
"202",0.488999999994121
"203",0.538000000000466
"204",0.601000000002387
"205",0.67500000000291
"206",0.708999999995285
"207",0.569000000003143
"208",0.61200000000099
"209",0.496999999995751
"210",0.552000000003318
"211",0.572999999996682
"212",0.588000000003376
"213",0.589999999996508
"214",0.700000000004366
"215",0.480000000003201
"216",0.595000000001164
"217",0.614999999997963
"218",0.52900000000227
"219",0.639000000002852
"220",0.612999999997555
"221",0.563000000001921
"222",0.582999999998719
"223",0.57499999999709
"224",0.563000000001921
"225",0.525999999998021
"226",0.542999999997846
"227",0.493000000002212
"228",0.561999999998079
"229",0.529999999998836
"230",0.501000000003842
"231",0.485999999997148
"232",0.519000000000233
"233",0.548000000002503
"234",0.540999999997439
"235",0.601999999998952
"236",0.459999999999127
"237",0.45400000000518
"238",0.469999999993888
"239",0.477000000006228
"240",0.475999999995111
"241",0.489000000001397
"242",0.501999999993131
"243",0.556000000004133
"244",0.536000000000058
"245",0.55000000000291
"246",0.510999999998603
"247",0.507999999994354
"248",0.561000000001513
"249",0.569000000003143
"250",0.576000000000931
"251",0.623999999996158
"252",0.588000000003376
"253",0.845000000001164
"254",0.527999999998428
"255",0.551999999996042
"256",0.548000000002503
"257",0.603000000002794
"258",0.557999999997264
"259",0.652000000001863
"260",0.542999999997846
"261",0.603000000002794
"262",0.653999999994994
"263",0.555000000000291
"264",0.677000000003318
"265",0.605999999999767
"266",0.614000000001397
"267",0.542000000001281
"268",0.693999999995867
"269",0.694000000003143
"270",0.644000000000233
"271",0.525000000001455
"272",0.519000000000233
"273",0.533000000003085
"274",0.743999999998778
"275",0.569000000003143
"276",0.542999999997846
"277",0.533999999999651
"278",0.523999999997613
"279",0.519000000000233
"280",0.567999999999302
"281",0.533999999999651
"282",0.5370000000039
"283",0.652999999998428
"284",0.807999999997264
"285",0.679000000003725
"286",0.5370000000039
"287",0.602999999995518
"288",0.538000000000466
"289",0.528000000005704
"290",0.541999999994005
"291",0.514000000002852
"292",0.563999999998487
"293",0.539000000004307
"294",0.531000000002678
"295",0.52900000000227
"296",0.610000000000582
"297",0.611000000004424
"298",0.536000000000058
"299",0.523999999997613
"300",0.542999999997846
"301",0.937000000005355
"302",0.586999999999534
"303",0.701999999997497
"304",0.644999999996799
"305",0.582000000002154
"306",0.802999999999884
"307",0.863000000004831
"308",0.839999999996508
"309",0.680000000000291
"310",0.60399999999936
"311",0.635000000002037
"312",0.613000000004831
"313",0.577999999994063
"314",0.685000000004948
"315",0.77100000000064
"316",0.588000000003376
"317",0.568999999995867
